color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,James Wan,511,112,,697,Lili Taylor,6000,144806184,Horror|Mystery|Thriller,Mackenzie Foy,The Conjuring ,300110,9049,Hayley McFarland,0,based on true story|farmhouse|paranormal investigator|rhode island|supernatural power,807,English,USA,R,21080000,2013,960,7.5,2.35,131000
Color,Steve McQueen,597,134,,500,Scoot McNairy,2000,59727934,Biography|Drama|History,Quvenzhané Wallis,12 Years a Slave ,439176,4251,Taran Killam,0,racism|separation from family|social injustice|torture|whipping,695,English,USA,R,21080000,2013,660,8.1,2.35,83000
Color,Malcolm D. Lee,153,88,92,636,Snoop Dogg,31000,33743060,Comedy,Marisa Saks,Scary Movie 5 ,50337,34319,Molly Shannon,8,2010s|ape|ballet|psychic|supernatural,177,English,USA,PG-13,21080000,2013,881,3.5,1.85,13000
Color,Benson Lee,65,110,9,826,Caity Lotz,997,9368326,Drama|Music,Chris Brown,Battle of the Year ,7894,3177,Laz Alonso,19,3 dimensional|box office flop|critically bashed|dancing,25,English,USA,PG-13,21080000,2013,941,5,1.85,
Color,Brian Percival,252,131,33,326,Sophie Nélisse,876,22643244,Drama|War,Emily Watson,The Book Thief ,98741,1985,Roger Allam,1,basement|book|girl|library|track,236,English,USA,PG-13,20026000,2013,526,7.6,2.35,53000
Color,Woody Allen,415,98,11000,218,Charlie Tahan,594,35208734,Drama,Sally Hawkins,Blue Jasmine ,150082,1353,Andrew Dice Clay,1,congenital liar|mental breakdown|self deception|snob|talking to oneself,384,English,USA,PG-13,18972000,2013,268,7.3,2.35,36000
Color,Jason Reitman,217,111,655,405,Kate Winslet,24000,14083872,Drama,J.K. Simmons,Labor Day ,31898,39307,Brooke Smith,1,baseball|baseball practice|escaped convict|neighbor|tied to a chair,111,English,USA,PG-13,18972000,2013,14000,6.9,2.35,
Color,Courtney Solomon,146,90,31,179,Paul Freeman,210,11061196,Action|Crime|Thriller,Rebecca Budig,Getaway ,19586,676,Bruce Payne,1,die hard scenario|earth viewed from space|race against time|race car driver|title at the end,109,English,USA,PG-13,18972000,2013,193,4.4,2.35,4000
Color,Kasi Lemmons,40,93,148,170,Mary J. Blige,549,7396105,Drama|Family|Music|Musical,Jennifer Hudson,Black Nativity ,1633,1373,Vondie Curtis-Hall,5,based on stage musical|based on the bible|christmas|color in title|nativity,17,English,USA,PG,18445000,2013,269,4.4,2.35,
Color,Malcolm D. Lee,56,123,92,849,Sanaa Lathan,1000,74299289,Comedy|Drama,Harold Perrineau,The Best Man Holiday ,11600,5306,Eddie Cibrian,5,childbirth|christmas|gay slur|infidelity|punched in the nose,64,English,USA,R,17918000,2013,886,6.7,2.35,7000
Color,Fede Alvarez,543,96,201,58,Elizabeth Blackmore,394,57168808,Horror,Lou Taylor Pucci,Evil Dead ,125016,673,Ellen Sandweiss,0,book of the dead|demon|h.p. lovecraft|lesbian kiss|promise,789,English,USA,R,17918000,2013,150,6.5,2.35,70000
Color,James Gray,230,120,115,310,Dagmara Dominczyk,10000,2091919,Drama|Romance,Jeremy Renner,The Immigrant ,20616,11019,Angela Sarafyan,3,immigrant|immigration|magician|money|prostitution,70,English,USA,R,16864000,2013,316,6.6,2.35,
Color,Jeff Tremaine,157,102,79,27,Georgina Cates,925,107485697,Comedy,Jackson Nicoll,Bad Grandpa ,77724,1018,Grasie Mercedes,0,child beauty pageant|grandson|hidden camera|jackass|road trip,162,English,USA,R,15810000,2013,38,6.6,1.85,26000
Color,Ric Roman Waugh,238,112,29,874,Harold Perrineau,12000,45236727,Action|Drama|Thriller,Dwayne Johnson,Snitch ,64747,15800,Nadine Velazquez,1,cigarette smoking|dea|drugs|inspired by true events|undercover,122,English,USA,PG-13,15810000,2013,1000,6.5,2.35,12000
Color,Ric Roman Waugh,238,112,29,874,Harold Perrineau,12000,45236727,Action|Drama|Thriller,Dwayne Johnson,Snitch ,64748,15800,Nadine Velazquez,1,cigarette smoking|dea|drugs|inspired by true events|undercover,122,English,USA,PG-13,15810000,2013,1000,6.5,2.35,12000
Color,Tina Gordon Chism,43,95,24,426,S. Epatha Merkerson,931,9616521,Comedy|Romance,Tyler James Williams,Peeples ,4065,3322,Diahann Carroll,6,african american,33,English,USA,PG-13,15810000,2013,539,5.3,2.35,
Color,Brad Anderson,285,94,122,383,Tara Platt,873,54673486,Crime|Thriller,Michael Imperioli,The Call ,88241,2812,Roma Maffia,0,911 operator|calling 911|die hard scenario|head held underwater|white villain,266,English,USA,R,13702000,2013,461,6.7,1.85,23000
Color,Jon Lucas,168,93,24,499,Josie Loren,552,27062256,Comedy,Justin Chon,21 & Over ,60407,2730,Sarah Wright,0,21st birthday|college student|drunken man|pubic hair|standing up to father,84,English,USA,R,13702000,2013,528,5.9,2.35,11000
Color,Paul Weitz,150,107,80,252,Sarita Choudhury,2000,18976453,Comedy|Drama|Romance,Tina Fey,Admission ,28573,3004,Christopher Evan Welch,2,adoption|female protagonist|princeton university|wedding|working women,87,English,USA,PG-13,13702000,2013,257,5.7,2.35,5000
 Black and White,Alexander Payne,433,115,729,622,Bruce Dern,1000,18564586,Adventure|Comedy|Drama,Devin Ratray,Nebraska ,91082,3798,Will Forte,0,aging|billings montana|lincoln nebraska|nebraska|pickup truck,274,English,USA,R,12648000,2013,844,7.8,2.35,28000
Color,John Luessenhop,282,92,34,322,Keram Malicki-Sánchez,383,36188305,Horror|Thriller,Gunnar Hansen,Texas Chainsaw 3D ,35131,1945,Shaun Sipos,0,chainsaw|halloween|mansion|massacre|texas,255,English,USA,R,11594000,2013,333,4.8,2.35,16000
Color,Ethan Coen,535,104,1000,272,Max Casella,3000,13927824,Drama|Music,Justin Timberlake,Inside Llewyn Davis ,96233,4082,Alex Karpovsky,1,1960s|car hitting an animal|folk singer|friend|singer,313,English,USA,R,11594000,2013,275,7.4,1.85,26000
Color,Morgan Spurlock,83,106,293,547,Zayn Malik,773,30432536,Documentary|Music,Harry Styles,One Direction: This Is Us ,22161,2787,Niall Horan,11,3 dimensional|concert footage|englishman abroad|reference to keith richards|reference to the doors,68,English,USA,PG,10540000,2013,734,4.1,1.85,
Color,Jason Bateman,126,89,,322,Philip Baker Hall,628,8183284,Comedy|Drama,Beth Grant,Bad Words ,38459,2061,Patricia Belcher,0,directed by star|indian american|spelling|spelling bee|two word title,119,English,USA,R,10540000,2013,497,6.7,2.35,
Color,J.C. Chandor,346,106,78,,,0,6601140,Action|Adventure|Drama,Robert Redford,All Is Lost ,59545,0,,0,boat|container|sea|shipping container|storm,312,English,USA,PG-13,9486000,2013,,6.9,2.35,18000
Color,David E. Talbert,52,96,68,1000,Christina Milian,3000,22729105,Comedy,Djimon Hounsou,Baggage Claim ,7098,8097,Boris Kodjoe,9,woman wearing only a man's shirt,41,English,USA,PG-13,8959000,2013,1000,5,1.85,
Color,Nicole Holofcener,231,93,132,216,Ben Falcone,434,18483774,Comedy|Drama|Romance,Christopher Nicholas Smith,Enough Said ,49240,1183,Michaela Watkins,2,dating|divorcee|ex husband|ex wife|party,142,English,USA,PG-13,8432000,2013,265,7.1,1.85,12000
Color,John Carney,283,104,109,7,Karen Pittman,480,17041853,Drama|Music,James Corden,Begin Again ,99430,517,Mary Catherine Garrison,1,manhattan new york city|new york city|record label|singer|song,182,English,USA,R,8432000,2013,12,7.4,1.85,43000
Color,Elizabeth Banks,180,94,,3000,Kate Winslet,20000,9305524,Comedy,Hugh Jackman,Movie 43 ,79146,41059,Seth MacFarlane,10,awkwardness|embarrassment|gross out|irreverence|shame,352,English,USA,R,6324000,2013,14000,4.3,1.85,25000
Color,Eli Roth,285,100,,389,Richard Burgi,640,7574750,Adventure|Horror,Daryl Sabara,The Green Inferno ,21468,2082,Magda Apanowicz,0,activist|amazon|color in title|rain|rain forest,164,English,USA,R,6324000,2013,550,5.4,2.35,12000
Color,James Wan,318,106,,482,Barbara Hershey,852,88087871,Fantasy|Horror|Thriller,Lin Shaye,Insidious: Chapter 2 ,109214,2975,Leigh Whannell,0,barricading a door|injection in leg|police detective|supernatural|taser,269,English,USA,PG-13,5270000,2013,618,6.6,2.35,35000
Color,Mike Flanagan,336,104,59,202,Rory Cochrane,972,29184705,Horror|Mystery,James Lafferty,Oculus ,85688,2071,Garrett Ryan,0,home office|mirror|released from a mental hospital|trauma|video camera,339,English,USA,R,5270000,2013,407,6.5,2.35,23000
Color,Jean-Marc Vallée,471,117,212,896,Jennifer Garner,11000,28770525,Biography|Drama,Matthew McConaughey,Dallas Buyers Club ,326494,17738,Denis O'Hare,0,drugs|fda|gay community|hiv|homophobia,340,English,USA,R,5270000,2013,3000,8,2.35,65000
Color,Nat Faxon,276,103,214,424,Liam James,7000,22662157,Comedy|Drama,Steve Carell,The Way Way Back ,115813,8375,Jim Rash,1,awkward boy|shy kid|summer|vacation|water park,216,English,USA,PG-13,5270000,2013,468,7.4,1.85,22000
Color,David Gordon Green,232,117,234,221,Tye Sheridan,12000,391979,Drama,Nicolas Cage,Joe ,36494,13607,Ronnie Gene Blevins,2,alcoholic|cigarette smoking|father son relationship|teenage boy|woods,118,English,USA,R,4216000,2013,1000,6.9,2.35,11000
Color,James DeMonaco,361,85,65,535,Adelaide Kane,942,67902527,Horror|Sci-Fi|Thriller,Rhys Wakefield,The Purge ,139329,3708,Chris Mulkey,0,class differences|killing spree|one night|suburb|violence,578,English,USA,R,3162000,2013,810,5.7,2.35,31000
Color,Joseph Gordon-Levitt,364,90,23000,694,Scarlett Johansson,23000,25796853,Comedy|Drama|Romance,Joseph Gordon-Levitt,Don Jon ,190494,44265,Tony Danza,1,camera focus on female butt|cunnilingus|new jersey|oral sex|reference to facebook,314,English,USA,R,3162000,2013,19000,6.6,2.35,33000
Color,Richard Linklater,405,109,,48,Ariane Labed,140,8552690,Drama|Romance,Seamus Davey-Fitzpatrick,Before Midnight ,95362,328,Athina Rachel Tsangari,1,friend|greece|greek|hotel room|twin,270,English,USA,R,3162000,2013,63,7.9,1.85,62000
Color,Michael Tiddes,129,86,89,555,Alanna Ubach,713,42203933,Comedy|Fantasy,Essence Atkins,A Haunted House ,34620,3421,J.B. Smoove,6,hamburger|parody|priest|psychic|woman in a bikini,107,English,USA,R,2635000,2013,584,5.1,1.85,
Color,Leslie Small,26,75,15,36,La'Princess Jackson,1000,33971375,Comedy|Documentary,David Jason Perez,Kevin Hart: Let Me Explain ,6062,1385,Dana Hanna,0,lying|montreal|reference to twitter|reference to youtube|toronto,30,English,USA,R,2635000,2013,309,6.7,1.85,
Color,James Ponsoldt,220,95,53,478,Jennifer Jason Leigh,8000,7221975,Comedy|Drama|Romance,Shailene Woodley,The Spectacular Now ,105591,10040,Dayo Okeniyi,1,crying man|high school|high school senior|men's clothing store|party,178,English,USA,R,2635000,2013,1000,7.1,2.35,10000
Color,Maggie Carey,97,104,38,690,Alia Shawkat,801,3633495,Comedy|Romance,Donald Glover,The To Do List ,29517,2667,Scott Porter,7,feces in a swimming pool|female vomiting|high school|lifeguard|male objectification,79,English,USA,R,1581000,2013,727,5.8,1.78,
Color,David Boyd,10,113,29,449,Drew Waters,890,3014392,Drama|Sport,Vivica A. Fox,Home Run ,2417,2681,Scott Elrod,2,addiction|alcoholic|baseball|car accident|reference to god,32,English,USA,PG-13,1264800,2013,848,6,2.35,
Color,Tom Sanchez,1,110,,0,Antonio Arrué,3,4036,Comedy|Drama,Nataniel Sánchez,The Knife of Don Juan ,27,5,Juan Carlos Montoya,3,,1,Spanish,USA,,1264800,2013,2,7.2,,75
Color,Jeremy Saulnier,279,90,57,92,Eve Plumb,1000,272051,Crime|Drama|Thriller,Devin Ratray,Blue Ruin ,42678,1528,Amy Hargreaves,0,blood splatter|car|neo noir|vengeance|vomiting,135,English,USA,R,1123740.018,2013,235,7.1,2.35,
Color,Morgan Neville,149,91,9,13,Lou Adler,130,5213347,Documentary|Music,Sheryl Crow,20 Feet from Stardom ,9540,198,Merry Clayton,0,backup singer|band|bechdel test passed|concert footage|singer,80,English,USA,PG-13,1054000,2013,19,7.4,1.78,14000
Color,Ryan Coogler,327,85,,88,Melonie Diaz,282,16967125,Biography|Drama|Romance,Ahna O'Reilly,Fruitvale Station ,53919,687,Ariana Neal,0,22 year old|b.a.r.t.|bay area|birthday|police,168,English,USA,R,948600,2013,270,7.5,1.85,17000
Color,Paul Schrader,162,99,261,461,Gus Van Sant,924,52166,Drama|Thriller,Nolan Gerard Funk,The Canyons ,8511,2862,James Deen,0,cocaine|homosexual|penis|psychopath|pubic hair,87,English,USA,R,263500,2013,835,3.9,2.35,
Color,E.L. Katz,193,88,3,307,Ethan Embry,3000,62585,Comedy|Crime|Drama|Horror|Thriller,Brighton Sharbino,Cheap Thrills ,12796,4729,Elissa Dowling,3,cocaine|extramarital affair|sex|shooting|violence,52,English,USA,Not Rated,210800,2013,982,6.8,2.35,
Color,Nimród Antal,103,93,190,151,Mackenzie Gray,364,3604645,Music,James Hetfield,Metallica Through the Never ,13359,1083,Lars Ulrich,0,headbanger|metallica|roadie|song in title|standing on the roof of a car,56,English,USA,R,,2013,253,7.2,2.35,19000
Color,Brad J. Silverman,15,102,11,575,Michael Welch,651,2642489,Drama|Music,Shawnee Smith,Grace Unplugged ,2561,3894,Anthony Reynolds,0,christianity|love|reference to justin bieber|reference to taylor swift|worship,21,English,USA,PG,,2013,611,6.1,,
Color,Gia Coppola,117,100,71,145,Nat Wolff,11000,790605,Drama,James Franco,Palo Alto ,19752,12234,Olivia Crocicchia,0,girls' soccer|high school|high school student|soccer coach|teenager,61,English,USA,R,,2013,733,6.3,1.85,
Color,Joe Swanberg,155,90,217,243,Anna Kendrick,10000,361454,Comedy|Drama|Romance,Olivia Wilde,Drinking Buddies ,45928,20480,Ti West,5,brewery|co worker|male female friendship|u haul truck|woman wearing a string bikini,106,English,USA,R,,2013,10000,6.1,2.35,
 Black and White,Randy Moore,143,90,13,432,Lee Armstrong,977,178883,Fantasy|Horror,Trey Loney,Escape from Tomorrow ,7384,2483,Amy Lucas,0,diarrhea|female nudity|middle aged man|sex scene|sexy nurse,79,English,USA,Not Rated,,2013,511,5.2,1.85,
Color,Richard Montoya,,88,12,359,Angela Nordeng,601,83311,Crime|Drama,Nicholas Gonzalez,Water & Power ,85,2241,Exie Booker,0,,,English,USA,Not Rated,,2013,371,6.3,,358
Color,Phil Morrison,41,107,17,322,Curtiss Cook,594,4802,Comedy|Drama,Sally Hawkins,All Is Bright ,4478,2020,Peter Hermann,1,christmas tree|french canadian|new york|salesman,23,English,USA,R,,2013,591,5.6,,825
Color,Catherine Hardwicke,18,99,308,395,James Kyson,638,2996,Thriller,Frances Fisher,Plush ,2895,2341,Marlene Forte,2,gay interest|guitarist|obsessed fan|seduction|sex scene,24,English,USA,R,,2013,449,5.4,1.78,604
Color,Michael Bay,378,165,,808,Sophia Myles,974,254508978,Action|Adventure|Sci-Fi,Bingbing Li,Transformers: Age of Extinction ,242420,3988,Kelsey Grammer,2,blockbuster|bumblebee the character|semi truck and trailer|texas|truck,918,English,USA,PG-13,217770000,2014,956,5.7,2.35,56000
Color,Bryan Singer,539,149,,20000,Peter Dinklage,34000,242569840,Action|Adventure|Fantasy|Sci-Fi|Thriller,Jennifer Lawrence,X-Men: Days of Future Past ,514125,91434,Hugh Jackman,7,dystopia|super strength|supernatural power|time paradox|time travel,752,English,USA,PG-13,207400000,2014,22000,8,2.35,82000
Color,Marc Webb,495,142,464,825,Andrew Garfield,15000,210359528,Action|Adventure|Fantasy|Sci-Fi,Emma Stone,The Amazing Spider-Man 2 ,321227,28631,B.J. Novak,0,costumed hero|death of girlfriend|masked vigilante|returning character killed off|teenager,1067,English,USA,PG-13,207400000,2014,10000,6.7,2.35,41000
Color,Robert Stromberg,401,97,171,846,Sharlto Copley,11000,250339399,Action|Adventure|Family|Fantasy|Romance,Angelina Jolie Pitt,Maleficent ,252257,15516,Sam Riley,2,curse|dark fantasy|fairy|king|kingdom,634,English,USA,PG,186660000,2014,2000,7,2.35,89000
Color,Doug Liman,585,113,218,509,Lara Pulver,10000,103896512,Action|Adventure|Sci-Fi,Tom Cruise,Edge of Tomorrow ,431620,12652,Noah Taylor,1,alien|combat|dying repeatedly|end of the world|time loop,741,English,USA,PG-13,184586000,2014,854,7.9,2.35,77000
Color,James Gunn,653,121,571,3000,Vin Diesel,14000,345456531,Action|Adventure|Sci-Fi,Bradley Cooper,Guardians of the Galaxy ,682155,32438,Djimon Hounsou,3,bounty hunter|outer space|raccoon|talking animal|tree,1097,English,USA,PG-13,176290000,2014,14000,8.1,2.35,96000
Color,Anthony Russo,576,136,94,2000,Chris Evans,19000,269357595,Action|Adventure|Sci-Fi,Scarlett Johansson,Captain America: The Winter Soldier ,496749,36188,Hayley Atwell,1,conspiracy|heroism|megalomaniac|super soldier|world domination,742,English,USA,PG-13,176290000,2014,11000,7.8,2.35,55000
Color,Matt Reeves,521,130,198,884,Judy Greer,10000,216259915,Action|Adventure|Drama|Sci-Fi,Gary Oldman,Dawn of the Planet of the Apes ,317542,14363,Kodi Smit-McPhee,0,ape|dam|leader|post apocalypse|sequel,620,English,USA,PG-13,176290000,2014,2000,7.6,1.85,45000
Color,Don Hall,384,102,38,562,Daniel Henney,756,230719756,Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi,Damon Wayans Jr.,Big Hero 6 ,279093,2963,Abraham Benrubi,0,high tech|martial arts|masked man|robot|superhero,433,English,USA,PG,171105000,2014,719,7.9,2.39,41000
Color,Christopher Nolan,712,169,22000,6000,Anne Hathaway,11000,194947122,Adventure|Drama|Sci-Fi,Matthew McConaughey,Interstellar ,928227,31488,Mackenzie Foy,1,black hole|father daughter relationship|saving the world|space travel|wormhole,2725,English,USA,PG-13,171105000,2014,11000,8.6,2.35,349000
Color,Dean DeBlois,292,102,255,953,Djimon Hounsou,18000,183545999,Action|Adventure|Animation|Comedy|Family|Fantasy,Gerard Butler,How to Train Your Dragon 2 ,221128,23378,America Ferrera,5,dragon|father son relationship|husband wife relationship|mother son relationship|viking,343,English,USA,PG,150365000,2014,3000,7.9,2.35,46000
Color,Rob Minkoff,196,92,50,517,Zach Callison,3000,115631350,Adventure|Animation|Comedy|Family|Sci-Fi,Ty Burrell,Mr. Peabody & Sherman ,47900,5810,Karan Brar,2,dog|father son relationship|inventor|talking dog|time travel,130,English,USA,PG,150365000,2014,1000,6.9,1.85,11000
Color,Eric Darnell,153,92,35,179,Annet Mahendru,19000,86432830,Adventure|Animation|Comedy|Family,Benedict Cumberbatch,Penguins of Madagascar ,60230,19963,Andy Richter,0,little girl|park|spy|statue of liberty|television van,118,English,USA,PG,136884000,2014,411,6.7,1.85,11000
Color,Shawn Levy,154,98,189,1000,Rami Malek,49000,117941873,Adventure|Comedy|Family|Fantasy,Robin Williams,Night at the Museum: Secret of the Tomb ,67223,53587,Steve Coogan,7,museum|museum of natural history manhattan new york city|night watchman|star died before release|tablet,126,English,USA,PG,131699000,2014,3000,6.2,1.85,11000
Color,Francis Lawrence,403,123,508,14000,Philip Seymour Hoffman,34000,349576716,Adventure|Sci-Fi|Thriller,Jennifer Lawrence,The Hunger Games: Mockingjay - Part 1 ,305008,81385,Josh Hutcherson,1,based on young adult novel|manipulation|rebellion|symbol|uprising,591,English,USA,PG-13,129625000,2014,22000,6.7,2.35,52000
Color,Jonathan Liebesman,348,101,473,429,Danny Woodburn,833,197933475,Action|Adventure|Comedy|Sci-Fi,Noel Fisher,Teenage Mutant Ninja Turtles ,167085,2690,Jeremy Howard,0,18 wheeler|mutant|ninja|sewer|turtle,491,English,USA,PG-13,129625000,2014,809,5.9,2.35,62000
Color,Jonathan Liebesman,348,101,473,429,Danny Woodburn,833,197933475,Action|Adventure|Comedy|Sci-Fi,Noel Fisher,Teenage Mutant Ninja Turtles ,167089,2690,Jeremy Howard,0,18 wheeler|mutant|ninja|sewer|turtle,491,English,USA,PG-13,129625000,2014,809,5.9,2.35,62000
Color,Darren Aronofsky,434,138,,8000,Emma Watson,12000,104903468,Action|Adventure|Drama,Anthony Hopkins,Noah ,200022,32355,Logan Lerman,2,ark|flood|noah's ark|water|wrath of god,1240,English,USA,PG-13,129625000,2014,9000,5.8,1.85,71000
Color,Noam Murro,366,102,263,1000,Sullivan Stapleton,6000,110304774,Action|Drama|Fantasy|War,Eva Green,300: Rise of an Empire ,225273,10583,Peter Mensah,0,army|commander|female rear nudity|greek|navy,523,English,USA,R,114070000,2014,1000,6.2,2.35,71000
Color,Carlos Saldanha,159,101,107,56,Rachel Crow,688,136402851,Adventure|Animation|Comedy|Family|Musical,Miguel Ferrer,Rio 2 ,58498,1031,Jeffrey Garcia,0,amazon|bird|father in law|jungle|no opening credits,99,English,USA,G,106811000,2014,237,6.4,2.35,
Color,Brett Ratner,245,101,420,467,Rufus Sewell,12000,75348450,Action|Adventure,Dwayne Johnson,Hercules ,115687,16235,Ingrid Bolsø Berdal,0,army|greek mythology|hercules|king|mercenary,269,English,USA,PG-13,103700000,2014,3000,6,2.35,21000
Color,Brett Ratner,245,101,420,467,Rufus Sewell,12000,75348450,Action|Adventure,Dwayne Johnson,Hercules ,115687,16235,Ingrid Bolsø Berdal,0,army|greek mythology|hercules|king|mercenary,269,English,USA,PG-13,103700000,2014,3000,6,2.35,21000
Color,José Padilha,492,117,294,1000,Abbie Cornish,10000,60775466,Action|Crime|Sci-Fi|Thriller,Gary Oldman,RoboCop ,182899,14161,Jennifer Ehle,0,law enforcement|police|robocop|robot|technology,630,English,USA,PG-13,103700000,2014,2000,6.2,2.35,60000
Color,José Padilha,492,117,294,1000,Abbie Cornish,10000,60775466,Action|Crime|Sci-Fi|Thriller,Gary Oldman,RoboCop ,182910,14160,Jennifer Ehle,0,law enforcement|police|robocop|robot|technology,630,English,USA,PG-13,103700000,2014,2000,6.2,2.35,60000
Color,Sergey Bodrov,175,102,44,766,Djimon Hounsou,12000,17812445,Action|Adventure|Fantasy,Jeff Bridges,Seventh Son ,54501,17098,Olivia Williams,4,apprentice|demon|exorcism|master apprentice relationship|witch,154,English,USA,PG-13,98515000,2014,3000,5.5,2.35,16000
Color,Patrick Hughes,320,131,385,11000,Sylvester Stallone,26000,40745826,Action|Adventure|Thriller,Jason Statham,The Expendables 3 ,127258,52610,Harrison Ford,15,battle|fight|mission|pg 13 sequel to r rated franchise|rescue,351,English,USA,PG-13,93330000,2014,13000,6.1,2.35,56000
Color,Neil Burger,459,139,168,1000,Theo James,14000,156412994,Adventure|Mystery|Sci-Fi,Kate Winslet,Divergent ,341058,22226,Mekhi Phifer,2,army|brother sister relationship|dystopia|father son relationship|narrated by character,713,English,USA,PG-13,88145000,2014,5000,6.7,2.35,49000
Color,George Clooney,371,118,,559,Matt Damon,13000,80918789,Drama|War,Bill Murray,The Monuments Men ,102248,27674,Bob Balaban,7,art|art expert|nazi stolen art|soldier|world war two,403,English,USA,PG-13,72590000,2014,13000,6.1,2.35,34000
Color,Gary Shore,261,92,28,423,Sarah Gadon,3000,58012714,Action|Drama|Fantasy|Horror|War,Dominic Cooper,Dracula Untold ,138582,5178,Zach McGowan,1,death of wife|dracula|tarantula|turk|vampire,423,English,USA,PG-13,72590000,2014,692,6.3,2.35,37000
Color,Renny Harlin,156,99,212,182,Luke Newberry,576,19517666,Action|Adventure|Fantasy,Roxanne McKee,The Legend of Hercules ,44891,1520,Gaia Weiss,0,ancient greece|forbidden love|hercules|king|slavery,202,English,USA,PG-13,72590000,2014,358,4.2,2.35,12000
Color,David Ayer,406,134,452,697,Logan Lerman,11000,88878279,Action|Drama|War,Brad Pitt,Fury ,303185,20411,Jim Parrack,4,battle|battlefield|brutality|combat|tank,701,English,USA,R,70516000,2014,8000,7.6,2.35,82000
Color,Scott Waugh,327,132,76,464,Dominic Cooper,3000,45180541,Action|Crime|Drama|Thriller,Rami Malek,Need for Speed ,136954,7081,Ramon Rodriguez,1,cross country|custom car|illegal street racing|police officer crushed|street racing,346,English,USA,PG-13,68442000,2014,3000,6.5,2.35,32000
Color,Angelina Jolie Pitt,322,137,11000,465,Jack O'Connell,769,119881327,Biography|Drama|Sport|War,Finn Wittrock,Unbroken ,103589,2938,Alex Russell,0,emaciation|male nudity|plane crash|prisoner of war|torture,351,English,USA,PG-13,67405000,2014,698,7.2,2.35,35000
Color,Angelina Jolie Pitt,322,137,11000,465,Jack O'Connell,769,119881327,Biography|Drama|Sport|War,Finn Wittrock,Unbroken ,103589,2938,Alex Russell,0,emaciation|male nudity|plane crash|prisoner of war|torture,351,English,USA,PG-13,67405000,2014,698,7.2,2.35,35000
Color,Will Gluck,176,118,87,929,Dorian Missick,2000,89089978,Comedy|Drama|Family|Musical,Quvenzhané Wallis,Annie ,24735,4796,David Zayas,6,billionaire|business tycoon|mayoral candidate|penthouse|reference to star trek,213,English,USA,PG,67405000,2014,1000,5.2,2.39,16000
 Black and White,Frank Miller,339,102,436,6000,Bruce Willis,23000,14259326,Action|Crime|Thriller,Joseph Gordon-Levitt,Sin City: A Dame to Kill For ,111102,49433,Eva Green,3,box office flop|female frontal nudity|female rear nudity|jackpot|rescue,239,English,USA,R,67405000,2014,13000,6.5,1.85,32000
Color,David Fincher,568,149,21000,625,Sela Ward,835,173941605,Crime|Drama|Mystery|Thriller,Patrick Fugit,Gone Girl ,569841,4348,Emily Ratajkowski,0,based on novel|disappearance|missing person|missing wife|murder suspect,1127,English,USA,R,63257000,2014,812,8.1,2.35,146000
Color,Graham Annable,219,96,7,642,Dee Bradley Baker,874,52687521,Adventure|Animation|Comedy|Family|Fantasy,Isaac Hempstead Wright,The Boxtrolls ,40883,3151,Tracy Morgan,3,chase|puppet animation|red hat|stop motion animation|troll,122,English,USA,PG,62220000,2014,668,6.8,1.85,11000
Color,Kenneth Branagh,313,105,,288,Nonso Anozie,539,52419423,Action|Drama|Thriller,Colm Feore,Jack Ryan: Shadow Recruit ,99035,1411,Gemma Chan,3,covert analyst|marine|russian|spy|stock market,289,English,USA,PG-13,62220000,2014,394,6.2,2.35,17000
Color,Akiva Goldsman,189,118,167,778,William Hurt,20000,23281,Drama|Fantasy|Mystery|Romance,Matt Bomer,Winter's Tale ,41288,22447,Kevin Corrigan,0,black and white photograph|drawing with blood|falling through ice|playing piano|red haired woman,126,English,USA,PG-13,62220000,2014,882,6.2,2.35,17000
Color,Clint Eastwood,490,133,16000,318,Leonard Roberts,14000,363078124,Action|Biography|Drama|History|Thriller|War,Bradley Cooper,American Sniper ,325264,16277,Keir O'Donnell,0,assassin|death of child|iraq|sniper|sniper rifle,916,English,USA,R,60975600,2014,962,7.3,2.35,112000
Color,Antoine Fuqua,292,132,845,683,Chloë Grace Moretz,18000,105287375,Action|Crime|Thriller,Denzel Washington,The Equalizer ,229574,37605,James Wilcox,0,assassin|ex soldier|gangster|hanged man|mysterious past,436,English,USA,R,57035000,2014,17000,7.2,2.35,56000
Color,Phil Lord,330,112,97,584,Craig Roberts,17000,198706038,Action|Comedy|Crime,Channing Tatum,22 Jump Street ,258186,19428,Amber Stevens West,2,college|drugs|hidden camera|tattoo|undercover,322,English,USA,R,51850000,2014,920,7.1,2.35,24000
Color,Rob Marshall,321,125,252,10000,Meryl Streep,40000,132733250,Adventure|Comedy|Drama|Fantasy|Musical,Johnny Depp,Into the Woods ,101178,62837,Anna Kendrick,1,based on stage musical|cinderella|little red riding hood|singing|witch,779,English,USA,PG,51850000,2014,11000,6,2.39,90000
