whaleID,Image
whale_95091,"w_1323.jpg,w_7394.jpg,w_7263.jpg,w_2481.jpg,w_8627.jpg,w_4983.jpg,w_1517.jpg,w_614.jpg,w_751.jpg,w_2643.jpg,w_2630.jpg,w_4429.jpg,w_2758.jpg,w_6395.jpg,w_920.jpg,w_5130.jpg,w_2637.jpg,w_6355.jpg,w_7045.jpg,w_3038.jpg,w_7257.jpg,w_8886.jpg,w_9010.jpg"
whale_95370,"w_4895.jpg,w_1568.jpg,w_5839.jpg,w_2494.jpg,w_3051.jpg,w_2036.jpg,w_1275.jpg,w_3355.jpg,w_1563.jpg,w_8996.jpg,w_6009.jpg,w_2197.jpg,w_9295.jpg,w_7525.jpg,w_7910.jpg,w_8788.jpg,w_7067.jpg,w_7833.jpg,w_5489.jpg,w_5350.jpg,w_3187.jpg,w_1972.jpg,w_1546.jpg,w_3837.jpg,w_8856.jpg,w_6924.jpg,w_3076.jpg,w_5942.jpg,w_1357.jpg,w_643.jpg,w_581.jpg,w_918.jpg,w_1991.jpg,w_2090.jpg,w_2844.jpg,w_3085.jpg,w_3243.jpg,w_3964.jpg,w_4301.jpg,w_4575.jpg,w_4779.jpg,w_4866.jpg,w_4997.jpg,w_7112.jpg,w_7188.jpg,w_7317.jpg,w_8983.jpg"
whale_95831,"w_69.jpg,w_5410.jpg,w_9050.jpg,w_6019.jpg,w_2505.jpg,w_3910.jpg,w_5509.jpg,w_3675.jpg"
whale_96240,"w_4919.jpg,w_1812.jpg,w_4856.jpg,w_6159.jpg,w_1716.jpg"
whale_96385,"w_7828.jpg,w_8646.jpg,w_655.jpg,w_4483.jpg,w_8259.jpg,w_5324.jpg,w_6988.jpg,w_2240.jpg,w_3025.jpg"
whale_97440,"w_8600.jpg,w_5882.jpg"
whale_97542,"w_1273.jpg,w_3141.jpg,w_8201.jpg,w_4845.jpg,w_1816.jpg,w_3365.jpg"
whale_97688,"w_2545.jpg,w_4757.jpg,w_647.jpg,w_8485.jpg,w_5195.jpg,w_9093.jpg,w_740.jpg,w_3697.jpg,w_3544.jpg,w_2220.jpg,w_3032.jpg,w_4987.jpg,w_1330.jpg,w_3271.jpg,w_496.jpg"
whale_97882,"w_7462.jpg,w_2020.jpg,w_2404.jpg,w_8380.jpg"
whale_97924,"w_984.jpg,w_2842.jpg,w_6450.jpg"
whale_98151,"w_2742.jpg,w_6891.jpg,w_1079.jpg,w_3683.jpg,w_3719.jpg,w_3473.jpg,w_5829.jpg,w_7779.jpg,w_6154.jpg,w_7556.jpg,w_4811.jpg,w_4160.jpg,w_4126.jpg,w_3454.jpg"
whale_98507,"w_1373.jpg,w_2881.jpg,w_5599.jpg,w_629.jpg,w_4399.jpg,w_7561.jpg"
whale_98618,"w_7002.jpg,w_1719.jpg,w_1998.jpg,w_5288.jpg,w_208.jpg,w_47.jpg,w_6343.jpg,w_40.jpg,w_8472.jpg"
whale_98633,"w_2743.jpg,w_908.jpg,w_7085.jpg,w_698.jpg,w_1621.jpg,w_4708.jpg,w_8894.jpg,w_5169.jpg,w_8003.jpg"
whale_98645,"w_2469.jpg,w_1888.jpg,w_8177.jpg,w_6852.jpg,w_2089.jpg,w_8353.jpg,w_1890.jpg,w_7450.jpg,w_2069.jpg,w_7224.jpg,w_3725.jpg,w_4677.jpg,w_7356.jpg,w_7372.jpg,w_9057.jpg"
whale_98746,"w_8484.jpg,w_8425.jpg,w_8601.jpg,w_5495.jpg,w_3518.jpg,w_287.jpg,w_417.jpg,w_1754.jpg,w_2715.jpg,w_3850.jpg,w_3880.jpg,w_4797.jpg,w_5040.jpg,w_5822.jpg,w_6636.jpg,w_8420.jpg,w_9191.jpg"
whale_98939,"w_6707.jpg,w_8060.jpg,w_1777.jpg,w_8051.jpg,w_9132.jpg,w_2995.jpg,w_6704.jpg"
whale_98996,"w_1654.jpg,w_3368.jpg,w_5093.jpg,w_5660.jpg,w_437.jpg,w_6232.jpg,w_9434.jpg"
whale_99243,"w_4476.jpg,w_3624.jpg,w_3483.jpg,w_9418.jpg,w_1667.jpg,w_6794.jpg,w_797.jpg"
whale_99326,"w_3793.jpg,w_5178.jpg,w_7154.jpg,w_4810.jpg,w_2096.jpg,w_5200.jpg"
whale_99558,"w_3251.jpg,w_2868.jpg,w_3587.jpg,w_3177.jpg,w_3742.jpg,w_1300.jpg,w_4849.jpg,w_7444.jpg,w_2809.jpg,w_3263.jpg,w_4682.jpg,w_5491.jpg,w_5874.jpg,w_6135.jpg,w_6251.jpg"
whale_99573,"w_4664.jpg,w_8956.jpg,w_7425.jpg,w_646.jpg,w_4530.jpg,w_2234.jpg,w_3996.jpg,w_9393.jpg,w_7123.jpg,w_4947.jpg"
